1.0	0.9992649869791668
1.1	0.9985139322916666
1.2	0.9972896874999992
1.3	0.9943741276041668
1.4	0.9910870052083331
1.5	0.9874264583333335
1.6	0.9772066536458336
1.7000000000000002	0.967616979166667
1.8	0.9487138281250005
1.9	0.9411940755208326
2.0	0.9120647916666667
2.1	0.8825573958333338
2.2	0.7669114453124999
2.3	0.6690972005208337
2.4000000000000004	0.3130530078125001
2.5	0.03371748697916668
2.6	0.2020452864583333
2.7	-0.05185217447916672
2.8	0.07290587239583327
2.9000000000000004	-0.035084713541666666
3.0	0.0006912369791666739
3.1	0.11702490885416662
3.2	0.0446701953125
3.3000000000000003	0.059759023437499996
3.4000000000000004	0.004981848958333332
3.5	0.0543393359375
3.6	-0.020715651041666668
3.7	0.011572721354166662
3.8000000000000003	0.014301757812499994
3.9000000000000004	-0.020977083333333337
4.0	0.004467994791666668
4.1	-0.003630221354166666
4.2	0.015363333333333342
4.300000000000001	-0.011331848958333337
4.4	0.00843881510416666
4.5	0.005352447916666667
4.6	-0.015255273437500006
4.7	0.0025579036458333324
4.800000000000001	-0.014474895833333334
4.9	-0.004959153645833335
5.0	-0.007274856770833331
